114.117	140.672	164.409	176.118	173.87	201.157	200.177	173.356	173.739	177.947	149.543	192.688	191.868	203.519	215.56	184.803	206.823	215.661	234.491	235.735	265.117	126.118	126.576	115.785	85.3732	76.9959	81.6929	97.7249	117.214	114.491	117.905	105.049	99.2258	104.282	124.707	107.388	84.7323	89.5287	79.0763	73.6416	71.552	61.6997	64.9945	56.5997	62.1264	53.6417	58.4316	70.868	63.5217	62.6165	58.2114	68.6339	77.6851	75.9024	75.073	75.8327	62.9409	177.899	141.103	126.242	126.026	138.66	135.88	152.882	153.162	140.552	118.588	131.343	128.229	115.8	109.101	108.319	109.096	106.634	100.053	97.917	95.6622	103.401	182.525	82.5125	76.5222	81.5838	84.1307	76.9164	163.737	223.836	227.188	269.015	241.644	226.984	224.941	222.983	220.625	84.5765	97.4159	106.174	75.1324	139.211	134.07	152.396	149.791	144.044	107.385	89.1957	95.4891	97.2483	98.1079	90.3334	96.7639	372.896	327.485	328.787
327.614	307.343	304.334	309.728	364.395	310.975	306.945	286.926	274.535	291.709	232.413	259.368	254.349	234.269	224.533	227.78	243.281	239.871	235.964	225.715	242.803	136.999	129.589	131.345	104.079	114.297	98.2375	79.7614	106.339	100.531	97.028	103.281	98.137	102.481	189.145	173.455	159.093	143.569	176.692	232.384	195.964	184.307	242.607	239.482	229.025	249.611	229.753	219.934	217.98	252.141	272.62	224.987	217.316	241.295	241.741	244.04	202.589	131.002	170.658	173.473	171.721	155.257	160.923	161.054	142.712	154.047	211.255	208.396	222.957	206.613	192.469	197.46	200.039	218.715	236.336	291.962	335.173	327.429	215.737	305.204	351.707	353.917	358.681	386.94	211.297	237.577	238.288	264.769	288.522	313.575	281.275	315.706	306.593	259.688	316.092	307.478	299.086	281.007	296.661	313.751	313.721	260.328	376.496	399.517	423.629	445.474	445.962	442.306	484.284	236.64	228.745	250.634
1.03015	1.05524	1.12919	1.17635	1.17985	1.06003	1.15799	1.12769	1.18997	1.32483	1.14592	1.13123	1.0062	1.17458	1.09109	1.04434	1.09381	1.01524	1.16218	1.09917	1.16166	0.619008	0.608615	0.548141	0.998876	0.913197	0.953782	0.693886	0.734541	0.818483	0.862388	0.772622	0.760989	0.78441	0.521963	0.406793	0.383927	0.378327	0.406874	0.36722	0.307563	0.34049	0.397816	0.392613	0.378133	0.346603	0.391756	0.348073	0.334928	0.468749	0.508365	0.458484	0.475594	0.489753	0.506565	0.565516	0.41716	0.701291	0.637034	0.739115	0.695477	0.670207	0.651757	0.678461	0.664001	0.680317	0.598274	0.709983	0.864931	0.849152	0.816992	0.853759	0.881278	0.855603	0.831674	0.86337	0.817776	0.896374	0.762888	0.560617	0.473265	0.483614	0.450961	0.431371	0.765244	0.882924	0.777615	0.798707	0.800989	0.784912	0.800571	0.740089	0.771376	0.132718	0.138129	0.137416	0.130758	0.18254	0.185804	0.194556	0.186333	0.161837	0.158052	0.132842	0.118746	0.135474	0.133376	0.135952	0.122773	0.823898	0.863983	0.795314
13530.8	14061.4	13946.9	14271.1	13848.9	13394.3	10783.1	10351.8	9719.83	9287.3	8610.35	9784.53	11459.8	11663.3	11491	10489.9	10296.8	10595	9703.37	10081.9	10602.7	5745.05	5759.84	5723.75	10568.9	10174.8	10732.1	9128.7	11109.3	9549.6	9804.82	11067.6	10705.1	11010.6	7071.22	6626.95	6865.79	7448.85	7126.63	6810.5	6854.38	7448.82	5718.69	5397.77	6224.82	6624.34	7788.27	7858.81	7667.34	6715.06	7011.45	6784.05	7413.38	7451.5	7270.2	8283.66	5332.62	4148.23	3637.3	3720.28	3900.14	4067.34	3854.11	3889.9	3979.19	3573.64	3839.31	3981.85	4931.12	4707.7	4624.83	4494.47	4120.99	4212.25	4201.86	4654.53	4629.18	4671.19	8656.49	5641.44	6161.08	6057.59	6584.62	6756	10247.8	8446.96	8585.75	8431.02	7619.76	8096.38	7759.07	7179.43	6982.87	10946.9	10827.5	11717.3	12617.7	11779.8	11628.8	9837.91	7706.6	8851.62	11482.6	11320.3	11966.3	11530.6	11678.1	12126.2	11244.8	11053.2	10160.1	10289.9
5797.7	6331.33	5929.29	6870.89	7475.97	8924.95	8467.69	9209.42	9591.32	9199.25	8237.69	8323.14	8646.67	8119.07	8202.38	8345.03	8285.75	8340.21	7922.01	7197.07	7519.79	8765.04	8586.79	8802.32	7068.32	7868.79	8113.87	8122	9585	8753.16	9297.06	9690.75	9826.98	9094.36	5875.97	6920.55	6956.62	6685.96	7313.52	7100.71	7662.55	7369.92	7332.89	7311.51	7058.35	5976.44	5853.67	5814.57	5602.5	6464.52	6531.8	6171.67	6807.07	6371.13	7232.47	7244.93	5032.98	4479.91	3160.97	3170.01	3259.69	2828.17	2602.04	2827.46	2901.03	2394.07	2385.92	2349.6	2014.09	2155.5	2283.19	2472.97	2419.12	2537.31	2381.84	2393.09	2244.29	2378.76	13263.9	4215.19	5108.25	5607.39	5327.1	4701.14	7892.71	7568.5	8019.13	8012.88	8147.08	8240.08	7774.85	8315.71	9841.54	1971.26	1841.55	1870.88	1658.58	1375.7	1514.95	1405.5	1390.79	1317.3	1276.76	892.654	932.249	892.957	924.325	882.876	820.412	3566.97	3766.05	3678.02
523.657	448.386	418.02	353.341	316.588	299.873	378.797	375.728	366.126	375.659	312.292	357.177	370.593	340.514	345.729	346.211	350.23	350.207	344.622	400.216	378.413	2532.14	2546.35	2739.38	2753.03	2966.45	2958.51	2406.81	2625.72	2743.43	2845.58	2525.22	2255.51	2383.77	1074.02	849.065	886.978	909.586	998.809	1092.09	1167.32	1172.03	1267.12	1304.88	1334.09	1251.28	1318.04	1244.52	1407.59	1316.15	1332.43	1142.42	967.231	949.115	932.766	832.238	2271.13	705.291	836.096	884.684	818.265	765.255	754.737	821.868	764.801	784.6	855.73	700.616	706.949	611.312	651.022	675.489	651.9	719.761	685.38	687.923	674.413	650.588	344.791	730.737	548.898	555.821	564.779	585.667	898.602	873.655	939.409	957.226	1008.99	853.956	908.794	879.215	927.521	227.036	236.82	237.339	240.289	256.658	260.408	240.512	254.142	267.236	369.316	422.967	447.743	393.033	401.723	403.478	443.593	836.737	744.393	761.618
20.7997	21.6274	22.2696	25.7844	26.5451	24.7364	31.7899	32.4371	29.5534	28.5216	30.1179	32.7082	35.2128	35.2818	32.9643	32.889	37.3993	37.6374	37.3704	38.5934	40.8993	74.0149	84.5571	75.7101	72.9876	72.3968	72.5688	88.3229	81.1863	87.2968	80.7065	88.1803	88.6343	78.1603	58.7498	48.081	49.5327	50.8411	49.6669	49.6587	44.8177	39.6166	38.2286	40.3206	39.0203	37.8353	39.7888	33.338	31.4145	27.6573	31.7322	27.8269	26.6576	20.9182	21.9257	24.9102	223.782	8.64383	10.3313	9.92245	9.49404	9.26632	9.97718	8.8279	9.21336	9.2984	9.89033	10.5773	10.3614	10.6047	10.3255	9.85463	8.9466	10.6386	10.4884	10.8495	10.9971	11.6798	52.3664	20.2224	21.2121	20.3967	20.8667	20.739	46.6893	50.1252	48.8511	49.0586	50.1203	44.2703	47.1849	46.3284	58.7995	62.5794	52.2139	47.9433	57.5324	45.7692	46.379	50.1395	49.7291	43.7889	43.2235	34.5182	33.9482	39.2192	38.3833	38.3837	42.7959	109.512	104.478	93.3828
16.8769	18.1771	18.7457	15.5055	18.612	16.4548	11.7244	11.8958	12.0843	12.0933	11.6204	10.5904	10.3102	10.9392	10.5987	10.0873	11.0534	10.6751	11.5356	10.1606	10.0547	11.3069	13.3755	13.4339	13.1639	12.3663	13.3425	11.3472	10.3969	12.0673	10.3769	11.0096	12.728	12.4146	17.0244	16.6678	17.7132	17.6357	19.6995	17.5697	16.9148	15.6147	18.1003	17.5742	19.9206	17.1925	17.884	17.4399	15.3897	16.411	18.7229	16.6493	16.9402	12.8386	14.5164	13.0587	9.43649	17.3598	14.6665	17.1524	16.1378	16.6317	17.3558	15.875	16.9203	18.328	16.3808	16.7624	19.1502	16.8689	15.5138	16.8675	17.276	16.5327	18.4018	19.9729	23.0017	21.4297	9.35692	12.3787	12.0869	12.8418	13.8279	14.0103	14.8396	16.5295	16.8304	16.7826	16.3771	14.8623	14.5091	14.3098	11.8937	18.5397	16.3719	16.5551	15.9284	19.7605	21.6247	20.3063	21.6087	18.6348	27.9873	26.0174	27.0798	25.769	24.6929	27.9244	29.1455	11.43	12.4336	13.5014
19.9686	21.3597	24.2459	28.1078	28.5826	32.0165	32.2883	33.3816	29.9034	31.1197	27.9127	34.4813	34.3683	33.1629	32.9689	36.1321	35.9399	34.002	34.0316	30.7651	32.782	20.8296	17.6995	17.3971	15.163	16.1771	15.5294	18.4337	16.5107	19.2079	18.7421	16.8034	16.9227	18.3365	27.3337	25.7084	25.5614	25.3737	26.5637	34.4854	42.48	39.5871	43.9241	41.611	48.8746	56.6026	52.0214	64.6316	64.1233	60.5966	63.7374	55.4727	59.0351	61.6032	63.3716	73.1397	12.1874	14.0497	15.6704	15.1723	12.8466	12.5523	13.7048	12.1104	11.2887	10.2119	11.8461	10.1288	9.18212	10.5164	10.7703	10.3168	10.2013	9.22755	9.31885	9.54877	7.62476	8.47211	21.1497	50.6906	48.2068	41.904	44.8106	39.5041	16.5674	14.1046	13.4131	13.5793	12.9476	12.9638	12.5104	12.7022	11.1507	7.96054	8.04249	6.85045	7.2529	6.10399	6.14026	5.74926	5.53811	5.39356	5.95457	4.56053	4.66939	4.7382	4.36648	5.02552	5.49004	20.8988	20.8475	23.4881
1.64847	1.30392	1.24735	1.14309	1.17512	1.05432	1.27744	1.31905	1.24655	1.25203	1.22378	1.17627	1.30285	1.28631	1.34933	1.19206	1.16501	1.1152	1.24956	1.10685	1.05392	1.90698	1.88887	1.84174	1.94743	1.97256	2.00077	2.05649	2.01421	2.016	1.93184	1.98256	1.84517	1.98144	1.26051	1.12347	1.27001	1.27962	1.32036	1.45094	1.61499	1.65318	1.39108	1.35362	1.39182	1.50356	1.48658	1.62463	1.6256	1.63252	1.68549	1.66533	1.73333	1.57745	1.57548	1.90324	3.01516	2.09727	2.11641	1.93919	1.92425	1.86192	1.97168	1.85443	1.9454	1.87516	1.83346	1.81973	1.76779	1.78263	1.79024	1.90804	1.92419	1.87574	1.8102	1.88686	1.86337	1.76674	3.35224	3.75828	3.75293	3.75069	3.846	3.90133	1.84679	1.4035	1.43592	1.43995	1.61611	1.56494	1.53455	1.66975	1.83066	1.69711	1.79952	1.76909	1.70849	1.6523	1.63693	1.65382	1.65507	1.54473	1.60781	1.3464	1.36511	1.35637	1.45155	1.39666	1.43533	2.16441	2.07145	1.96187
0.738409	0.561973	0.575489	0.527987	0.542084	0.543431	0.613024	0.619127	0.563462	0.641451	0.640212	0.531827	0.493726	0.498546	0.434968	0.531348	0.515279	0.497605	0.503697	0.478119	0.499584	0.969141	0.939555	0.880961	0.698917	0.602918	0.55316	0.473598	0.505877	0.481418	0.533786	0.521542	0.568544	0.511393	1.17613	0.696756	0.691613	0.665218	0.753542	0.785804	0.691733	0.846739	0.976801	1.03006	0.996242	1.11193	1.26664	1.13318	1.18176	1.2714	1.26066	1.21142	1.25274	1.27088	1.13483	1.08439	0.69161	2.09761	1.88658	2.27947	1.99736	1.86784	1.88775	1.76241	1.81808	1.74388	2.28556	2.12988	1.8708	2.10984	2.02094	2.13451	2.2267	2.19878	2.05904	1.71241	1.81987	1.52547	0.820076	1.50461	1.40948	1.23389	1.13768	1.20644	1.14644	0.734379	0.84274	0.861272	0.848718	0.800598	0.741253	0.896486	0.870265	0.248742	0.175833	0.180835	0.165316	0.192121	0.17518	0.164643	0.161474	0.157842	0.144099	0.215372	0.22953	0.206847	0.207807	0.19373	0.186273	0.162147	0.168154	0.162184
1.09141	0.950406	0.898813	0.735906	0.765308	0.815621	0.935963	0.979641	0.836203	0.947131	0.875925	0.969611	1.08585	1.04253	0.978669	0.931203	0.915074	0.919923	0.928935	0.841187	0.903402	1.89123	1.86295	1.86701	1.02155	1.01163	0.966121	0.78334	0.928204	0.839472	0.836037	0.768899	0.802467	0.848307	1.31323	1.3754	1.52542	1.62738	1.46449	2.10943	2.33922	2.19157	2.77079	2.74745	2.79207	2.73891	2.73297	3.46137	3.05543	2.62275	2.68107	2.53477	2.29149	2.38687	2.55688	2.45554	0.808915	1.13688	1.0032	0.975244	0.914726	0.912027	0.913146	0.884504	0.866785	0.938986	0.700972	0.761913	0.839314	0.814927	0.818016	0.874872	0.919636	0.868099	0.89148	0.703175	0.701903	0.718232	1.53211	1.42711	1.41797	1.56369	1.23926	1.32587	0.933059	0.931323	0.904854	0.956748	0.842573	0.985982	0.932353	0.845733	0.876326	0.59741	0.607372	0.711006	0.727132	0.998569	0.994385	0.974827	0.886249	0.910619	1.05582	0.976443	0.974661	1.08854	1.0892	1.09275	1.04075	3.75324	3.97931	3.89785
0.0164432	0.0144193	0.0163787	0.0117944	0.0112032	0.0108373	0.0138352	0.0143807	0.0132279	0.012482	0.0128823	0.0139558	0.0164014	0.0134137	0.0136244	0.0136221	0.0141627	0.0127089	0.0132009	0.0126111	0.0125741	0.0315594	0.034383	0.0356067	0.0252855	0.0254215	0.0236597	0.0274242	0.0226759	0.0207882	0.0197298	0.0208095	0.02348	0.0242908	0.0332453	0.027298	0.0281992	0.0285655	0.0277557	0.0292651	0.0280648	0.0260547	0.0273761	0.0273495	0.0299531	0.0319008	0.0346374	0.0338983	0.0327718	0.0321248	0.0333096	0.030858	0.0358131	0.0346527	0.0332133	0.0414066	0.0410391	0.0325653	0.0227734	0.0229673	0.022963	0.0234452	0.0247716	0.0241552	0.0249344	0.025817	0.0317782	0.0385128	0.0415623	0.0364793	0.0401395	0.0433432	0.0467159	0.0418772	0.0435929	0.0428502	0.0428412	0.0383528	0.0265087	0.0272824	0.0330002	0.0307397	0.028264	0.0281798	0.0271035	0.0268446	0.0275981	0.0271217	0.025935	0.0265253	0.0276604	0.0279501	0.0275185	0.0234348	0.0265409	0.0241122	0.0300882	0.0193877	0.0188517	0.0216714	0.0194772	0.0167585	0.016864	0.0169494	0.0175101	0.0182167	0.0173811	0.0176531	0.019039	0.0167057	0.0155672	0.0138232
0.0107701	0.00936393	0.00939642	0.0124729	0.0123155	0.0116913	0.0116811	0.0114336	0.0111539	0.0125723	0.0123866	0.0130845	0.0130279	0.012865	0.0111805	0.0126267	0.0129311	0.0125337	0.0130819	0.0121846	0.0117369	0.00960067	0.00929842	0.00942108	0.010624	0.0107925	0.0104908	0.01035	0.00886173	0.00886404	0.00881647	0.0084163	0.00728261	0.00757649	0.0100561	0.00850576	0.0103263	0.00947236	0.0101019	0.0097895	0.00985114	0.0100535	0.00974492	0.00935265	0.00902782	0.00909688	0.00797911	0.00962822	0.00853877	0.00945246	0.00951535	0.00923755	0.00982114	0.00936905	0.00919641	0.0094881	0.00715932	0.00594494	0.00699518	0.00636322	0.00769568	0.00748396	0.00676914	0.00653421	0.00640326	0.00603614	0.00684641	0.00606399	0.00703947	0.00709072	0.00703562	0.00701059	0.00700579	0.00731433	0.00728374	0.00742304	0.00768302	0.0071354	0.00757206	0.00902997	0.0113645	0.0100254	0.0094467	0.00975677	0.00721939	0.0100416	0.00802432	0.00747159	0.00773969	0.00781293	0.00696516	0.00764187	0.00778559	0.00530993	0.00404615	0.00425542	0.0049886	0.00335949	0.00313179	0.00307578	0.00321306	0.0030953	0.00247825	0.0019603	0.00181594	0.00189624	0.00182107	0.00163606	0.00150805	0.0104569	0.00889436	0.00938184
