0.8	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.82	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.84	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.86	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.88	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.96	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.000001	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.02	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.04	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.06	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.08	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.12	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.16	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.18	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.22	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.24	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.26	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.28	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.32	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.34	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.36	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.52	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.56	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.62	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.82	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.84	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.86	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.88	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.92	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.94	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.96	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.98	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.000001	1400	0.001	60	0	3400	12	0.005	0.01	22	0	0	0	0	1e4	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.02	1399.9999970949325	0.0010029053752079777	60	0	3400.000000000308	12	0.005	0.009985605526171577	22.0000000171166	0	0	0	0	10000.000000000124	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.04	1399.9999942013906	0.0010057991377630036	60	0	3400.0000000005284	12	0.005	0.009975199736853249	22.000000029378327	0	0	0	0	10000.000000000213	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.06	1399.9999913195193	0.001008681142095098	60	0	3400.0000000006617	12	0.005	0.009968783451542295	22.000000036784193	0	0	0	0	10000.000000000266	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.08	1399.999988449319	0.001011551388204261	60	0	3400.000000000707	12	0.005	0.009966356670238716	22.000000039334203	0	0	0	0	10000.000000000286	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1	1399.9999855907897	0.0010144098760904924	60	0	3400.0000000006658	12	0.005	0.00996791939294251	22.000000037028354	0	0	0	0	10000.000000000267	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.12	1399.9999827439312	0.0010172566057537924	60	0	3400.000000000537	12	0.005	0.00997347161965368	22.00000002986665	0	0	0	0	10000.000000000216	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.14	1399.9999799087439	0.001020091577194161	60	0	3400.000000000321	12	0.005	0.009983013350372223	22.00000001784909	0	0	0	0	10000.00000000013	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.16	1399.999977085227	0.0010229147904115981	60	0	3400.0000000000177	12	0.005	0.00999654458509814	22.00000000097567	0	0	0	0	10000.000000000007	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.18	1399.9999742733814	0.0010257262454061037	60	0	3399.9999999996267	12	0.005	0.010014065323831433	21.999999979246397	0	0	0	0	9999.999999999849	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2	1399.9999714732066	0.0010285259421776779	60	0	3399.9999999991487	12	0.005	0.010035575566572098	21.999999952661266	0	0	0	0	9999.999999999658	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.22	1399.9999686847027	0.0010313138807263205	60	0	3399.9999999985835	12	0.005	0.010061075313320138	21.99999992122028	0	0	0	0	9999.999999999429	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.24	1399.9999659078696	0.0010340900610520316	60	0	3399.9999999979304	12	0.005	0.010090564564075553	21.999999884923433	0	0	0	0	9999.999999999167	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.26	1399.9999631427074	0.0010368544831548113	60	0	3399.9999999971906	12	0.005	0.010124043318838342	21.999999843770734	0	0	0	0	9999.999999998869	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.28	1399.9999603892163	0.0010396071470346595	60	0	3399.9999999963634	12	0.005	0.010161511577608504	21.999999797762175	0	0	0	0	9999.999999998536	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3	1399.9999576473958	0.0010423480526915764	60	0	3399.9999999954484	12	0.005	0.010202969340386043	21.99999974689776	0	0	0	0	9999.999999998168	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.32	1399.9999549172464	0.0010450772001255617	60	0	3399.9999999944466	12	0.005	0.010248416607170954	21.99999969117749	0	0	0	0	9999.999999997764	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.34	1399.999952198768	0.0010477945893366154	60	0	3399.9999999933575	12	0.005	0.01029785337796324	21.99999963060136	0	0	0	0	9999.999999997326	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.36	1399.9999494919603	0.0010505002203247378	60	0	3399.9999999921806	12	0.005	0.0103512796527629	21.999999565169375	0	0	0	0	9999.999999996851	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.38	1399.9999467968237	0.0010531940930899287	60	0	3399.999999990917	12	0.005	0.010408695431569935	21.999999494881532	0	0	0	0	9999.999999996342	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4	1399.9999441133577	0.0010558762076321882	60	0	3399.9999999895654	12	0.005	0.010470100714384345	21.999999419737833	0	0	0	0	9999.999999995798	2e3	0	0	0	0	1180	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
