"_Elapsed_time_","_HR_","_PULSE_","_ABP_","_ABP_Sys_","_ABP_Dias_","_ABP_Mean_","_NBP_","_NBP_Sys_","_NBP_Dias_","_NBP_Mean_","_RESP_","_ST_I_","_ST_II_","_ST_III_","_ST_AVR_","_ST_AVL_","_ST_AVF_","_ST_V_","_ST_MCL_","_SpO2_","_PVC_Rate_per_Minute_","_Rhythm_Status_","_Ectopic_Status_","_Ectopic_Count_"
"297.000","86.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","4.000","63017.000","63062.000",NA
"298.000","83.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","4.000","63017.000","63062.000",NA
"299.000","80.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","4.000","63017.000","63062.000",NA
"300.000","84.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","5.000","63017.000","63062.000",NA
"301.000","83.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","5.000","63017.000","63062.000",NA
"302.000","83.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","5.000","63017.000","63062.000",NA
"303.000","82.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","6.000","63017.000","63062.000",NA
"304.000","80.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","6.000","63017.000","63062.000",NA
"305.000","82.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","6.000","63017.000","63062.000",NA
"306.000","85.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","6.000","63017.000","63062.000",NA
"307.000","83.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.300","-0.100","97.000","6.000","63017.000","63062.000",NA
"308.000","84.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","7.000","63017.000","63062.000",NA
"309.000","85.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","7.000","63017.000","63062.000",NA
"310.000","78.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","7.000","63017.000","63062.000",NA
"311.000","78.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","7.000","63017.000","63062.000",NA
"312.000","77.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","7.000","63017.000","63062.000",NA
"313.000","80.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"314.000","78.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"315.000","78.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"316.000","80.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"317.000","81.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"318.000","84.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"319.000","85.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"320.000","85.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"321.000","85.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"322.000","81.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","8.000","63017.000","63062.000",NA
"323.000","81.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"324.000","81.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"325.000","82.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"326.000","81.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"327.000","80.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"328.000","80.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"329.000","82.000","78.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"330.000","85.000","76.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"331.000","85.000","76.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"332.000","86.000","76.000",NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","97.000","8.000","63017.000","63062.000",NA
"333.000","87.000","79.000",NA,"3.000","-1.000","0.000",NA,NA,NA,NA,"12.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"334.000","87.000","79.000",NA,"3.000","-1.000","0.000",NA,NA,NA,NA,"12.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"335.000","87.000","81.000",NA,"4.000","0.000","1.000",NA,NA,NA,NA,"13.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"336.000","86.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,"13.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","99.000","8.000","63017.000","63062.000",NA
"337.000","87.000","85.000",NA,"4.000","0.000","1.000",NA,NA,NA,NA,"13.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","99.000","8.000","63017.000","63062.000",NA
"338.000","87.000","86.000","80.000",NA,NA,NA,NA,NA,NA,NA,"13.000","0.000","-0.200","0.000","0.200","0.000","-0.100","-0.300","-0.200","99.000","8.000","63017.000","63062.000",NA
"339.000","85.000","86.000","96.000",NA,NA,NA,NA,NA,NA,NA,"12.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","8.000","63017.000","63062.000",NA
"340.000","84.000","86.000",NA,"134.000","58.000","80.000",NA,NA,NA,NA,"13.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"341.000","83.000","86.000",NA,"144.000","65.000","92.000",NA,NA,NA,NA,"13.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"342.000","83.000","86.000",NA,"145.000","69.000","91.000",NA,NA,NA,NA,"14.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"343.000","84.000","86.000",NA,"145.000","67.000","93.000",NA,NA,NA,NA,"14.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"344.000","83.000","87.000",NA,"142.000","62.000","92.000",NA,NA,NA,NA,"14.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"345.000","83.000","87.000",NA,"142.000","62.000","93.000",NA,NA,NA,NA,"14.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"346.000","82.000","87.000",NA,"144.000","63.000","94.000",NA,NA,NA,NA,"14.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"347.000","81.000","88.000",NA,"142.000","64.000","94.000",NA,NA,NA,NA,"16.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"348.000","85.000","88.000",NA,"143.000","64.000","95.000",NA,NA,NA,NA,"16.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"349.000","85.000","88.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"350.000","86.000","88.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","7.000","63017.000","63062.000",NA
"351.000","86.000","87.000",NA,"144.000","65.000","95.000",NA,NA,NA,NA,"20.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","6.000","63017.000","63062.000",NA
"352.000","87.000","87.000",NA,"144.000","66.000","96.000",NA,NA,NA,NA,"20.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","6.000","63017.000","63062.000",NA
"353.000","87.000","87.000",NA,"144.000","66.000","96.000",NA,NA,NA,NA,"20.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","99.000","6.000","63017.000","63062.000",NA
"354.000","86.000","86.000",NA,"145.000","67.000","97.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"355.000","87.000","86.000",NA,"146.000","67.000","98.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"356.000","87.000","86.000",NA,"145.000","68.000","98.000",NA,NA,NA,NA,"22.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","7.000","63017.000","63062.000",NA
"357.000","87.000","86.000",NA,"146.000","68.000","97.000",NA,NA,NA,NA,"22.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","7.000","63017.000","63062.000",NA
"358.000","87.000","87.000",NA,"147.000","67.000","97.000",NA,NA,NA,NA,"22.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","7.000","63017.000","63062.000",NA
"359.000","85.000","87.000",NA,"147.000","68.000","97.000",NA,NA,NA,NA,"22.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","8.000","63017.000","63062.000",NA
"360.000","84.000","87.000",NA,"146.000","67.000","97.000",NA,NA,NA,NA,"22.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","7.000","63017.000","63062.000",NA
"361.000","84.000","87.000",NA,"145.000","68.000","97.000",NA,NA,NA,NA,"22.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","7.000","63017.000","63062.000",NA
"362.000","85.000","87.000",NA,"147.000","66.000","96.000",NA,NA,NA,NA,"21.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","7.000","63017.000","63062.000",NA
"363.000","84.000","87.000",NA,"147.000","66.000","97.000",NA,NA,NA,NA,"20.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","6.000","63017.000","63062.000",NA
"364.000","81.000","86.000",NA,"146.000","67.000","97.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"365.000","81.000","86.000",NA,"146.000","67.000","97.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"366.000","82.000","87.000",NA,"147.000","66.000","97.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"367.000","84.000","86.000",NA,"144.000","67.000","94.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"368.000","86.000","85.000",NA,"146.000","65.000","95.000",NA,NA,NA,NA,"19.000","0.000","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"369.000","83.000","84.000",NA,"143.000","65.000","93.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","99.000","6.000","63017.000","63062.000",NA
"370.000","84.000","83.000",NA,"144.000","64.000","94.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","6.000","63017.000","63062.000",NA
"371.000","82.000","82.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","6.000","63017.000","63062.000",NA
"372.000","85.000","81.000",NA,"141.000","66.000","94.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"373.000","86.000","79.000",NA,"142.000","66.000","95.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"374.000","86.000","79.000",NA,"142.000","66.000","95.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"375.000","85.000","78.000",NA,"141.000","66.000","95.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"376.000","83.000","78.000",NA,"143.000","66.000","96.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"377.000","85.000","78.000",NA,"142.000","67.000","95.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"378.000","87.000","79.000",NA,"143.000","67.000","95.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"379.000","87.000","79.000",NA,"142.000","66.000","94.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"380.000","88.000","80.000",NA,"142.000","66.000","94.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","97.000","5.000","63017.000","63062.000",NA
"381.000","85.000","82.000",NA,"146.000","64.000","94.000",NA,NA,NA,NA,"15.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","5.000","63017.000","63062.000",NA
"382.000","85.000","83.000",NA,"144.000","65.000","93.000",NA,NA,NA,NA,"15.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","6.000","63017.000","63062.000",NA
"383.000","83.000","84.000",NA,"143.000","64.000","93.000",NA,NA,NA,NA,"15.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","6.000","63017.000","63062.000",NA
"384.000","83.000","85.000",NA,"142.000","64.000","93.000",NA,NA,NA,NA,"15.000","-0.200","-0.100","0.000","0.200","0.000","0.000","-0.300","-0.200","98.000","6.000","63017.000","63062.000",NA
"385.000","81.000","86.000",NA,"141.000","64.000","93.000",NA,NA,NA,NA,"15.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","6.000","63017.000","63062.000",NA
"386.000","82.000","86.000",NA,"142.000","64.000","94.000",NA,NA,NA,NA,"15.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","6.000","63017.000","63062.000",NA
"387.000","82.000","85.000",NA,"141.000","65.000","94.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","6.000","63017.000","63062.000",NA
"388.000","82.000","84.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","6.000","63017.000","63062.000",NA
"389.000","82.000","84.000",NA,"143.000","65.000","95.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","6.000","63017.000","63062.000",NA
"390.000","83.000","83.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"391.000","85.000","83.000",NA,"143.000","65.000","95.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"392.000","86.000","83.000",NA,"142.000","65.000","95.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"393.000","85.000","84.000",NA,"142.000","66.000","95.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"394.000","85.000","84.000",NA,"142.000","66.000","94.000",NA,NA,NA,NA,"13.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"395.000","85.000","85.000",NA,"143.000","65.000","94.000",NA,NA,NA,NA,"13.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"396.000","82.000","85.000",NA,"142.000","64.000","94.000",NA,NA,NA,NA,"13.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"397.000","82.000","86.000",NA,"143.000","65.000","94.000",NA,NA,NA,NA,"13.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"398.000","81.000","86.000",NA,"141.000","65.000","94.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"399.000","82.000","85.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"14.000","-0.300","-0.100","0.200","0.300","-0.200","0.000","-0.300","-0.100","98.000","5.000","63017.000","63062.000",NA
"400.000","82.000","85.000",NA,"142.000","67.000","96.000",NA,NA,NA,NA,"14.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"401.000","84.000","85.000",NA,"144.000","67.000","96.000",NA,NA,NA,NA,"14.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"402.000","84.000","84.000",NA,"146.000","67.000","97.000",NA,NA,NA,NA,"14.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"403.000","84.000","83.000",NA,"144.000","67.000","96.000",NA,NA,NA,NA,"16.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","4.000","63017.000","63062.000",NA
"404.000","86.000","83.000",NA,"144.000","67.000","96.000",NA,NA,NA,NA,"16.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"405.000","86.000","82.000",NA,"145.000","66.000","97.000",NA,NA,NA,NA,"16.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"406.000","86.000","83.000",NA,"145.000","66.000","95.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"407.000","87.000","83.000",NA,"143.000","66.000","94.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"408.000","86.000","84.000",NA,"145.000","64.000","94.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","97.000","5.000","63017.000","63062.000",NA
"409.000","83.000","85.000",NA,"144.000","64.000","94.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"410.000","81.000","85.000",NA,"142.000","64.000","93.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"411.000","81.000","85.000",NA,"143.000","64.000","93.000",NA,NA,NA,NA,"20.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"412.000","82.000","85.000",NA,"143.000","63.000","93.000",NA,NA,NA,NA,"21.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"413.000","80.000","85.000",NA,"143.000","63.000","93.000",NA,NA,NA,NA,"21.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"414.000","80.000","84.000",NA,"144.000","64.000","93.000",NA,NA,NA,NA,"23.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"415.000","81.000","83.000",NA,"144.000","64.000","94.000",NA,NA,NA,NA,"23.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","5.000","63017.000","63062.000",NA
"416.000","80.000","82.000",NA,"144.000","64.000","94.000",NA,NA,NA,NA,"26.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","5.000","63017.000","63062.000",NA
"417.000","80.000","82.000",NA,"145.000","64.000","95.000",NA,NA,NA,NA,"26.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","5.000","63017.000","63062.000",NA
"418.000","80.000","82.000",NA,"143.000","65.000","95.000",NA,NA,NA,NA,"28.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","4.000","63017.000","63062.000",NA
"419.000","80.000","82.000",NA,"143.000","65.000","95.000",NA,NA,NA,NA,"28.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","4.000","63017.000","63062.000",NA
"420.000","81.000","83.000",NA,"144.000","65.000","95.000",NA,NA,NA,NA,"28.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","4.000","63017.000","63062.000",NA
"421.000","82.000","83.000",NA,"144.000","66.000","96.000",NA,NA,NA,NA,"28.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","4.000","63017.000","63062.000",NA
"422.000","84.000","83.000",NA,"146.000","66.000","97.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","96.000","4.000","63017.000","63062.000",NA
"423.000","84.000","83.000",NA,"146.000","66.000","96.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","96.000","4.000","63017.000","63062.000",NA
"424.000","84.000","83.000",NA,"146.000","67.000","96.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","96.000","5.000","63017.000","63062.000",NA
"425.000","83.000","82.000",NA,"145.000","66.000","96.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","5.000","63017.000","63062.000",NA
"426.000","83.000","82.000",NA,"145.000","63.000","94.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","5.000","63017.000","63062.000",NA
"427.000","84.000","82.000",NA,"143.000","64.000","94.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","97.000","5.000","63017.000","63062.000",NA
"428.000","82.000","82.000",NA,"141.000","63.000","93.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","4.000","63017.000","63062.000",NA
"429.000","82.000","81.000",NA,"141.000","64.000","94.000",NA,NA,NA,NA,"27.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","4.000","63017.000","63062.000",NA
"430.000","81.000","82.000",NA,"141.000","66.000","95.000",NA,NA,NA,NA,"27.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.200","98.000","4.000","63017.000","63062.000",NA
"431.000","81.000","82.000",NA,"141.000","66.000","95.000",NA,NA,NA,NA,"27.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
