1268	106.1804153846	129.1563076923	76.9707538462
1281	106.0023076923	67.1748307692	67.3529384615
1294	102.2620461538	117.7574153846	48.6516307692
1307	97.8093538462	91.5755846154	79.2861538462
1320	96.2063846154	104.3993384615	75.724
1333	114.0171538462	87.8353230769	35.6497692308
1346	81.7796615385	90.5069384615	70.3807692308
1359	86.7666769231	92.2880153846	74.1210307692
1372	101.1934	92.4661230769	23.8946615385
1385	85.3418153846	88.0134307692	64.3251076923
1398	71.8056307692	94.4253076923	25.4976307692
1411	96.0282769231	75.5458923077	53.2824307692
1424	90.8631538462	74.2991384615	44.7332615385
1437	52.3918923077	80.3548	49.8983846154
1450	63.6126769231	54.1729692308	21.9354769231
1463	62.9002461538	74.1210307692	50.4327076923
1476	83.0264153846	90.8631538462	35.8278769231
1489	82.3139846154	43.8427230769	60.4067384615
1502	26.2100615385	62.7221384615	3.4122769231
1515	92.4661230769	38.1432769231	45.0894769231
1528	57.2008	91.0412615385	37.2527384615
1541	51.5013538462	39.9243538462	40.2805692308
1554	80.1766923077	46.1581230769	-34.5246615385
1567	46.3362307692	59.5162	84.8074923077
1580	49.3640615385	67.8872615385	7.5087538462
1593	37.4308461538	24.9633076923	-2.8214923077
1606	37.4308461538	53.8167538462	62.5440307692
1619	54.8854	32.8000461538	11.4271230769
1632	55.4197230769	47.4048769231	34.4030153846
1645	17.1265692308	49.8983846154	10.5365846154
1658	66.1061846154	20.6887230769	4.1247076923
1671	26.9224923077	22.6479076923	40.4586769231
1684	42.4178615385	59.6943076923	15.1673846154
1697	13.5644153846	32.2657230769	6.9744307692
1710	51.3232461538	35.8278769231	2.6998461538
1723	41.1711076923	21.2230461538	38.6776
1736	38.8557076923	31.1970769231	-0.1498769231
1749	37.9651692308	7.5087538462	13.7425230769
1762	24.0727692308	25.8538461538	30.8408615385
1775	33.1562615385	56.6664769231	2.6998461538
1788	9.2898307692	-9.5895846154	18.1952153846
1801	2.5217384615	29.416	7.1525384615
1814	62.0097076923	31.9095076923	-8.3428307692
1827	23.5384461538	13.3863076923	19.6200769231
1840	28.3473538462	27.6349230769	8.5774
1853	-2.4652769231	22.4698	18.9076461538
1866	25.4976307692	23.5384461538	-5.315
1879	35.4716615385	7.6868615385	15.3454923077
1892	10.7146923077	31.1970769231	3.2341692308
1905	4.3028153846	31.5532923077	40.4586769231

